Fish,Tank,Order,Time,Filter,Up/Down,Resting,Resting place,Hovering,Hovering place,Sinking/Floating,Transition type,Swimming,Stereotypic swimming,Stereotypic swimming group/batch,Stereotypic swimming type,Stereotypic swimming place,Stereotypic swimming number of repititions,Interation with surface,Interaction with surface type,Out of view,Nest building,Foraging
Kraken,Barren,5,2:00 PM,Filter,down,,,,,,,13.13,,,,,,,,,,
Kraken,Barren,5,2:00 PM,Filter,down,,,,,,,12.5,,,,,,,,,,
Kraken,Barren,5,2:00 PM,Filter,down,,,,,,,7.3,,,,,,,,,,
Kraken,Barren,5,2:00 PM,Filter,down,,,,,,,13.5,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,2.21,Floor,4.88,Mid water column,,,16.58,5.4,1,Circles,Side tank,,,,,,4.1
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,56.05,29.05,2,Pacing,Back wall,,,,,,43.38
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,28.03,46.98,3,Pacing,Back wall,,,,,,13.63
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,42.3,,,,,,,,,,10.15
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,10.86,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,1.81,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,91.65,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,93.22,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,2.81,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,29.91,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,2.21,,,,,,,,,,
Kraken,Barren,5,6:00 PM,Filter,down,,,,,,,17.81,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,4.48,Just under surface,,,10.01,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,36.3,Just under surface,,,8.15,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,7.23,Just under surface,,,16.69,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,8.2,Just under surface,,,57.76,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,5,Just under surface,,,12.84,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,5.35,Just under surface,,,6,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,121.2,Just under surface,,,3.06,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,27.56,Just under surface,,,11.96,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,6.13,Mid water column,,,20.68,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,6.2,Just under surface,,,29.22,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,7.71,Just under surface,,,8.56,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,,,,,6.43,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,,,,,19.45,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,,,,,6.21,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,up,,,,,,,10.81,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,5.1,Just under surface,2.86,Hover to rest (sinking),33,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,55.7,Just under surface,3.41,Hover to rest (sinking),16.5,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,21.41,Just under surface,,,1.73,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,4.91,Just under surface,,,7.3,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,3.98,Mid water column,,,8.61,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,19.6,Just under surface,,,1.55,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,7.11,Just under surface,,,11.4,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,50.68,Just under surface,,,10.53,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,37.76,Just under surface,,,13.8,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,5.35,Mid water column,,,1.31,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,3.6,Mid water column,,,,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,up,,,7.85,Mid water column,,,,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,51.2,Just under surface,,,10.96,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,22.13,Mid water column,,,2.58,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,148.14,Just under surface,,,36.47,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,79.02,Just under surface,,,5.98,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,20.98,Just under surface,,,18.15,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,5.08,Just under surface,,,13.4,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,4.9,Just under surface,,,7.89,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,5.06,Just under surface,,,8.11,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,,,,,11.08,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,,,,,42.61,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,,,,,11.75,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,up,,,,,,,6.73,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,3.83,Just under surface,5.4,Hover to rest (sinking),16.73,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,3.76,Just under surface,4.68,Hover to rest (sinking),8.13,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,9.93,Just under surface,,,4.3,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,9.36,Just under surface,,,10.08,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,6.63,Just under surface,,,2,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,3.35,Just under surface,,,13.73,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,10.08,Just under surface,,,12.21,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,2.45,Just under surface,,,2,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,12.41,Just under surface,,,14.11,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,11.05,Just under surface,,,3,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,3.08,Just under surface,,,2.43,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,up,,,26,Just under surface,,,8.71,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,151.7,Plant leaves,4.78,Just under surface,,,3.86,,,,,,,,,9.31,
Merlion,Small,4,7:00 AM,,up,3.58,Plant leaves,4.9,Just under surface,,,6.85,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,10.18,Plant leaves,5,Just under surface (under bubble nest),,,9.66,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,79.1,Just under surface (under bubble nest),,,20.38,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,27.88,Just under surface (under bubble nest),,,7.08,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,5.86,Just under surface (under bubble nest),,,11.53,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,14.01,Just under surface (under bubble nest),,,4.76,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,16.38,Just under surface (under bubble nest),,,3.98,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,,,,,12.28,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,,,,,23.63,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,,,,,21.61,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,,,,,24.1,,,,,,,,,,
Merlion,Small,4,7:00 AM,,up,,,,,,,41,,,,,,,,,,
Merlion,Small,4,10:00 AM,,up,15.8,Plant leaves,218.6,Just under surface (under bubble nest),,,3.96,,,,,,,,,,
Merlion,Small,4,10:00 AM,,up,121.72,Plant leaves,,,,,3.35,,,,,,,,,,
Merlion,Small,4,10:00 AM,,up,95.43,Plant leaves,,,,,30.55,,,,,,,,,,
Merlion,Small,4,10:00 AM,,up,9.85,Plant leaves,,,,,25.11,,,,,,,,,,
Merlion,Small,4,10:00 AM,,up,38.81,Plant leaves,,,,,32.01,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,80.68,Plant leaves,23.5,Just under surface,,,34.18,,,,,,,,,27.61,
Merlion,Small,4,2:00 PM,,up,6.75,Plant leaves,52.73,Just under surface (under bubble nest),,,22.09,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,2,Plant leaves,,,,,15.83,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,10.33,Plant leaves,,,,,30.13,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,,,,,,,10,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,,,,,,,7.9,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,,,,,,,5.08,,,,,,,,,,
Merlion,Small,4,2:00 PM,,up,,,,,,,6.76,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,77.27,Plant leaves,6.08,Just under surface (under bubble nest),,,16.71,,,,,,,,10.48,,
Merlion,Small,4,6:00 PM,,up,27.15,Plant leaves,19.45,Just under surface (under bubble nest),,,14.28,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,4.23,Just under surface (under bubble nest),,,3.91,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,3.38,Just under surface (under bubble nest),,,19.86,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,7.63,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,5.48,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,40.86,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,4.73,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,1.48,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,2.53,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,7.43,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,12.48,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,7.4,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,12.5,,,,,,,,,,
Merlion,Small,4,6:00 PM,,up,,,,,,,11.2,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,up,,,10.03,Mid water column,,,12.67,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,up,,,,,,,15.09,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,up,,,,,,,10.2,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,up,,,,,,,8.83,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,up,,,,,,,11.13,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,up,,,,,,,8.91,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,up,,,50,Just under surface,,,3.68,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,up,,,7.6,Just under surface,,,5.53,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,up,,,8.13,Just under surface,,,11.61,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,up,,,,,,,5.48,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,up,,,8.23,Just under surface,,,8.43,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,up,,,4.58,Just under surface,,,6.58,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,up,,,3.76,Just under surface,,,20.76,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,up,,,,,,,6.38,,,,,,,,,,
Merlion,Medium,1,6:00 PM,,up,,,,,,,10.56,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,106.27,Plant leaves,4.61,Mid water column,,,0.1,,,,,,,,,66.77,
Merlion,Large,3,7:00 AM,,up,,,11.41,Mid water column,,,0.15,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,5.85,Mid water column,,,0.1,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,5.18,Mid water column,,,0.25,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,4.7,Mid water column,,,3.78,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,42.13,Mid water column,,,0.2,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,8.95,Mid water column,,,0.2,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,3.6,Mid water column,,,6.7,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,3.71,Mid water column,,,6.45,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,34.3,Just under surface (under bubble nest),,,6.93,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,43.15,Just under surface (under bubble nest),,,7.13,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,36.53,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,14.21,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,8.73,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,29.66,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,1,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,32.61,,,,,,,,,,
Merlion,Large,3,7:00 AM,,up,,,,,,,34.13,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,23.28,Plant leaves,4.15,Just under surface,,,3.8,,,,,,,,54.68,45.85,
Merlion,Large,3,10:00 AM,,up,,,7.58,Mid water column,,,11.4,,,,,,,,,103.56,
Merlion,Large,3,10:00 AM,,up,,,3.86,Just under surface (under bubble nest),,,23.81,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,,,48.03,Just under surface (under bubble nest),,,26.91,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,,,,,,,2.56,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,,,,,,,74.3,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,,,,,,,12.15,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,,,,,,,3.46,,,,,,,,,,
Merlion,Large,3,10:00 AM,,up,,,,,,,14.28,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,3.93,Just under surface,,,9.55,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,17.97,Just under surface,,,48.97,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,5.15,Just under surface,,,3,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,8.88,Just under surface (under bubble nest),,,2.33,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,5.55,Just under surface (under bubble nest),,,16.4,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,9.8,Just under surface (under bubble nest),,,21.65,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,10.18,Just under surface (under bubble nest),,,12.81,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,4.1,Just under surface,,,34.7,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,5.18,Just under surface,,,2.2,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,5.03,Just under surface,,,2.96,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,,,,,26.43,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,,,,,43.88,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,,,,,41.78,,,,,,,,,,
Merlion,Large,3,2:00 PM,,up,,,,,,,21.88,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,9,Plant leaves,20.9,Just under surface,,,20.36,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,12.95,Plant leaves,5.53,Just under surface,,,5.65,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,3.5,Surface,3.6,Just under surface,,,11.8,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,18.88,Plant leaves,8.5,Just under surface,,,1,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,8,Just under surface,,,14.96,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,44.58,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,27.25,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,2.9,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,24.25,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,17.44,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,7.01,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,20.1,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,10.23,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,11.16,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,30.15,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,15.06,,,,,,,,,,
Merlion,Large,3,6:00 PM,,up,,,,,,,1.88,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,5.01,Floor,,,,,7.43,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,8.28,Floor,,,,,54.6,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,5.1,Floor,,,,,13.08,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,4.51,Floor,,,,,10,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,11.86,Floor,,,,,5.73,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,,,,,,,9.36,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,,,,,,,2.03,,,,,,,,,,
Merlion,Jar,2,7:00 AM,,down,,,,,,,5.1,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,down,33,Floor,,,,,0.95,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,down,95,Floor,,,,,7.2,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,down,84.9,Floor,,,,,2.58,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,down,36.11,Floor,,,,,5.16,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,down,,,,,,,1,,,,,,,,,,
Merlion,Jar,2,10:00 AM,,down,,,,,,,3.16,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,down,65,Floor,7.76,Mid water column,,,1.16,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,down,4.93,Floor,,,,,8.53,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,down,,,,,,,1.11,,,,,,,,,,
Merlion,Jar,2,2:00 PM,,down,,,,,,,2.6,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,67,Floor,26.36,Above ground,4.06,,1.73,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,4.55,Floor,,,,,1.65,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,185.24,Floor,,,,,1,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,40.55,Floor,,,,,5.58,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,3.48,Floor,,,,,3.68,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,5.76,Floor,,,,,8.18,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,4.21,Floor,,,,,13.71,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,10.55,Floor,,,,,8.6,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,,,,,,,,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,,,,,,,,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,,,,,,,,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,,,,,,,,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,,,,,,,,,,,,,,,,,
Merlion,Jar,2,6:00 PM,,down,,,,,,,,,,,,,,,,,
Merlion,Small,4,7:00 AM,,down,33.46,Floor,,,,,6.21,,,,,,,,,,
Merlion,Small,4,7:00 AM,,down,5.83,Floor,,,,,18.11,,,,,,,,,,
Merlion,Small,4,7:00 AM,,down,,,,,,,8.31,,,,,,,,,,
Merlion,Small,4,7:00 AM,,down,,,,,,,5.71,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,3.65,Under or against plant,,,,,1.88,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,3.68,Floor,,,,,4.78,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,94.8,Floor,,,,,15.43,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,5.56,Floor,,,,,10.03,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,3.46,Floor,,,,,2.15,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,8.91,Under or against plant,,,,,10.79,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,39.91,Under or against plant,,,,,19.78,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,8.76,Floor,,,,,8,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,4.06,Floor,,,,,2.75,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,1.16,Under or against plant,,,,,6.63,,,,,,,,,,
Merlion,Small,4,2:00 PM,,down,,,,,,,10.63,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,19.26,Under or against plant,,,,,1.08,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,5.11,Floor,,,,,8.03,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,73.17,Under or against plant,,,,,9.61,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,6.46,Floor,,,,,7.31,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,2.65,Floor,,,,,3.96,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,10.13,Floor,,,,,9.5,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,2.93,Floor,,,,,5.73,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,2.3,Floor,,,,,5.21,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,1.95,Floor,,,,,3.43,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,7.13,Under or against plant,,,,,2.4,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,17.6,Floor,,,,,5.13,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,45.71,Floor,,,,,3.28,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,4.08,Floor,,,,,4.33,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,,,,,,,6.63,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,,,,,,,3.01,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,,,,,,,3.68,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,,,,,,,8.1,,,,,,,,,,
Merlion,Small,4,6:00 PM,,down,,,,,,,2.28,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,112,Under or against plant,,,,,1.38,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,71.21,Under or against plant,,,,,5.73,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,15.7,Under or against plant,,,,,3.16,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,14.31,Under or against plant,,,,,4.5,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,2.6,Floor,,,,,17.83,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,4.66,Floor,,,,,1.68,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,6.13,Floor,,,,,6.56,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,8.31,Under or against plant,,,,,5.73,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,2.75,Under or against plant,,,,,25.2,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,5.78,Floor,,,,,27.95,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,107.78,Floor,,,,,13.43,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,34.26,Floor,,,,,5.5,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,3.21,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,2.1,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,0.88,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,1.25,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,4.46,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,5.86,,,,,,,,,,
Merlion,Medium,1,7:00 AM,,down,,,,,,,4.36,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,down,155,Under or against plant,,,,,1,,,,,,,,2.3,,
Merlion,Medium,1,10:00 AM,,down,133.99,Under or against plant,,,,,2.35,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,down,197.21,Under or against plant,,,,,3.88,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,down,1,Under or against plant,,,,,8.2,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,down,,,,,,,1.1,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,down,,,,,,,7.33,,,,,,,,,,
Merlion,Medium,1,10:00 AM,,down,,,,,,,3.81,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,down,390,Under or against plant,,,,,3.03,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,down,4.71,Under or against plant,,,,,5.91,,,,,,,,,,
Merlion,Medium,1,2:00 PM,,down,141,Under or against plant,,,,,,,,,,,,,,,
Merlion,Medium,1,6:00 PM,,down,169,Floor,,,,,1.43,,,,,,,,,,
Merlion,Medium,1,6:00 PM,,down,414.65,Under or against plant,,,,,4.36,,,,,,,,,,
Merlion,Large,3,7:00 AM,,down,,,4.63,Above ground,,,23.05,,,,,,,,,,
Merlion,Large,3,7:00 AM,,down,,,,,,,2.78,,,,,,,,,,
Merlion,Large,3,7:00 AM,,down,,,,,,,25.38,,,,,,,,,,
Merlion,Large,3,7:00 AM,,down,,,,,,,15.15,,,,,,,,,,
Merlion,Large,3,7:00 AM,,down,,,,,,,22,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,47.12,Under or against plant,,,,,7.73,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,11.8,Floor,,,,,4.55,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,,,,,,,9.66,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,,,,,,,1.63,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,,,,,,,29.6,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,,,,,,,10.21,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,,,,,,,15.7,,,,,,,,,,
Merlion,Large,3,10:00 AM,,down,,,,,,,12.68,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,67.3,Under or against plant,,,,,4.15,,,,,,,,,56.59,
Merlion,Large,3,2:00 PM,,down,2.78,Floor,,,,,2.01,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,4.48,Floor,,,,,15.33,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,4.06,Floor,,,,,4.21,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,12.66,Floor,,,,,12.06,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,5.51,Floor,,,,,1,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,2.71,Floor,,,,,3.13,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,4.43,Floor,,,,,2.16,,,,,,,,,,
Merlion,Large,3,2:00 PM,,down,3.63,On or against barrel,,,,,1.2,,,,,,,,,,
